737008,20171110,   427,  1,  84,   567, -1,  46
737008,20171110,   438,  1,  92,   914, -1,  56
737008,20171110,   439,  1,  83,    27, -1,  45
737008,20171110,   496,  1, 112,   973, -1,  71
737008,20171110,   500,  1,  84,  1078, -1,  80
737008,20171110,   501,  1,  99,    19, -1,  59
737008,20171110,   526,  1,  80,   607, -1,  59
737008,20171110,   611,  1, 104,   930, -1,  52
737008,20171110,   569,  1,  92,   816, -1,  77
737008,20171110,   572,  1,  94,   955, -1,  76
737008,20171110,   574,  1,  96,    13, -1,  68
737008,20171110,   575,  1,  74,   421, -1,  59
737008,20171110,   666,  1,  79,   499, -1,  75
737008,20171110,   696,  1,  78,   716, -1,  47
737008,20171110,   265, -1,  73,   765,  1,  72
737008,20171110,   819,  1,  99,   146, -1,  67
737008,20171110,   840,  1,  78,   957, -1,  67
737008,20171110,   870,  1,  62,   822, -1,  46
737008,20171110,   911,  1,  83,   956, -1,  73
737008,20171110,   916,  1, 105,   667, -1,  59
737008,20171110,   920,  1,  75,   842, -1,  50
737008,20171110,   937,  1, 102,   492, -1,  96
737008,20171110,   463, -1,  74,   938,  1,  67
737008,20171110,   647, -1, 111,   979,  1, 106
737008,20171110,   985,  1,  88,   659, -1,  46
737008,20171110,   986,  1,  73,    55, -1,  54
737008,20171110,   578, -1,  85,  1071,  1,  80
737008,20171110,  1057,  1, 109,   576, -1,  57
737008,20171110,  1069,  1,  85,   788, -1,  50
737008,20171110,   488,  1,  98,   290, -1,  83
737008,20171110,   790,  1,  65,   948, -1,  54
737008,20171110,    35,  1, 101,   662, -1,  67
737008,20171110,    36,  1,  94,   405, -1,  74
737008,20171110,   189,  1,  66,   617, -1,  51
737008,20171110,   193,  1,  72,   220, -1,  61
737008,20171110,   357,  1,  67,   315, -1,  51
737008,20171110,   591,  1,  72,  1043, -1,  60
737008,20171110,   592,  0,  89,   632,  0,  80
737008,20171110,   977,  1, 100,   495, -1,  50
737008,20171110,   974,  1,  83,   735, -1,  62
737008,20171110,  1020,  1,  65,   975, -1,  59
737008,20171110,  1081,  1,  74,   159, -1,  65
737008,20171110,   949, -1,  74,   126,  1,  66
737008,20171110,   353,  1,  97,   944, -1,  69
737008,20171110,   636,  1,  88,   404, -1,  64
737008,20171110,   701,  1,  70,   206, -1,  54
737008,20171110,   702,  1,  99,   849, -1,  82
737008,20171110,   491, -1,  83,   810,  1,  71
737008,20171110,   812,  1, 120,   456, -1,  70
737008,20171110,   884,  1,  78,   123, -1,  62
737008,20171110,   969,  1,  84,   216, -1,  42
737008,20171110,  1013,  1,  86,    70, -1,  82
737008,20171110,   213,  1,  88,  1042, -1,  66
737008,20171110,   378,  1,  82,    39, -1,  70
737008,20171110,   655,  0,  83,   934,  0,  80
737008,20171110,   414,  1,  87,   904, -1,  71
737008,20171110,   380, -1,  65,     7,  1,  51
737008,20171110,    30,  1,  92,   799, -1,  75
737008,20171110,    31,  0,  86,   184,  0,  74
737008,20171110,    43,  0,  88,   563,  0,  74
737008,20171110,    42,  1, 114,   581, -1, 105
737008,20171110,    38,  0,  97,   202,  0,  88
737008,20171110,    45,  1,  73,   459, -1,  58
737008,20171110,    88,  0,  85,    46,  0,  71
737008,20171110,    50,  0,  76,   604,  0,  75
737008,20171110,    57,  0,  70,   950,  0,  62
737008,20171110,  1087, -1,  84,    63,  1,  75
737008,20171110,    69,  0,  83,   801,  0,  75
737008,20171110,    71,  0,  92,   527,  0,  83
737008,20171110,    96, -1,  79,   830,  1,  71
737008,20171110,   121,  1,  83,   215, -1,  78
737008,20171110,   124,  0,  60,   392,  0,  49
737008,20171110,   645,  1,  87,   130, -1,  85
737008,20171110,   137,  0,  82,   465,  0,  78
737008,20171110,   324,  0,  72,   141,  0,  70
737008,20171110,   165, -1,  74,   150,  1,  50
737008,20171110,   918,  1,  72,   152, -1,  64
737008,20171110,  1030,  1, 139,   161, -1,  63
737008,20171110,  1002,  1, 111,   172, -1,  95
737008,20171110,   173, -1, 106,   779,  1, 103
737008,20171110,   116,  0,  76,   582,  0,  60
737008,20171110,   117,  0,  78,   821,  0,  51
737008,20171110,   231,  0,  89,   190,  0,  58
737008,20171110,   192,  0,  82,   502,  0,  78
737008,20171110,   196,  0,  82,   302,  0,  75
737008,20171110,   197,  0,  82,   214,  0,  78
737008,20171110,   201,  1,  88,   217, -1,  85
737008,20171110,   219,  1,  79,   252, -1,  75
737008,20171110,   221,  0,  81,   118,  0,  62
737008,20171110,   609, -1,  74,   224,  1,  72
737008,20171110,   225,  1,  84,   778, -1,  65
737008,20171110,   964,  0,  63,   228,  0,  54
737008,20171110,   230,  1,  62,   304, -1,  57
737008,20171110,   277, -1,  61,   243,  1,  55
737008,20171110,   280,  0,  85,   980,  0,  68
737008,20171110,   286,  1,  92,   573, -1,  73
737008,20171110,   836, -1,  94,   292,  1,  89
737008,20171110,   300,  1,  86,   854, -1,  63
737008,20171110,   305,  1,  75,   751, -1,  60
737008,20171110,   598,  0,  87,   318,  0,  82
737008,20171110,  1026,  0,  85,   312,  0,  78
737008,20171110,   321,  0,  85,   902,  0,  66
737008,20171110,   871,  0,  95,   329,  0,  79
737008,20171110,  1039,  0,  81,   337,  0,  74
737008,20171110,   749, -1,  89,   345,  1,  53
737008,20171110,   382,  0,  93,   595,  0,  80
737008,20171110,   386,  0,  77,   794,  0,  70
737008,20171110,   517,  1,  74,   407, -1,  54
737008,20171110,   416,  1,  93,   967, -1,  60
737008,20171110,   669, -1,  73,   418,  1,  71
737008,20171110,   431, -1,  81,  1079,  1,  78
737008,20171110,   449,  0, 101,   939,  0,  94
737008,20171110,   483, -1, 100,   473,  1,  80
737008,20171110,   476,  1,  60,   832, -1,  52
737008,20171110,   482,  1,  87,  1066, -1,  74
737008,20171110,   903,  0,  80,   484,  0,  78
737008,20171110,   993,  0,  72,   490,  0,  69
737008,20171110,   857, -1, 100,   553,  1,  92
737008,20171110,   910,  1,  89,   556, -1,  78
737008,20171110,   565,  0, 107,   673,  0,  99
737008,20171110,   570,  0,  84,   787,  0,  70
737008,20171110,   724,  1,  90,   583, -1,  80
737008,20171110,   856,  0,  76,   585,  0,  70
737008,20171110,  1067, -1,  71,   587,  1,  67
737008,20171110,   677,  1,  61,   631, -1,  50
737008,20171110,   664,  0,  69,  1012,  0,  57
737008,20171110,  1004,  1,  87,   672, -1,  45
737008,20171110,   675,  0,  89,   966,  0,  65
737008,20171110,   772,  0,  67,   679,  0,  60
737008,20171110,   680, -1,  81,  1063,  1,  76
737008,20171110,   925,  1,  71,   687, -1,  67
737008,20171110,   693, -1,  88,   901,  1,  73
737008,20171110,   941,  0,  70,   695,  0,  61
737008,20171110,   717,  1,  89,  1032, -1,  79
737008,20171110,   991,  0,  79,   723,  0,  75
737008,20171110,   759,  1,  83,   875, -1,  82
737008,20171110,   942,  1,  71,   791, -1,  53
737008,20171110,   841,  0, 100,   823,  0,  93
737008,20171110,   831,  1,  65,   828, -1,  53
737008,20171110,   430,  1,  80,   103, -1,  50
737008,20171110,  1072,  0,  87,   234,  0,  68
737008,20171110,   640,  1,  81,   275, -1,  55
737008,20171110,   330,  1,  96,   952, -1,  65
737008,20171110,   834,  0,  87,   379,  0,  75
737008,20171110,  1048,  1,  83,  1046, -1,  73
737008,20171110,   825,  0,  85,   156,  0,  77
737008,20171110,   658,  0,  92,   182,  0,  84
737008,20171110,   223, -1,  62,   253,  1,  60
737008,20171110,   643,  1,  71,   294, -1,  56
737008,20171110,   627,  1,  62,   477, -1,  57
737008,20171110,   153,  0,  71,     8,  0,  58
737008,20171110,    74,  0,  86,   594,  0,  74
737008,20171110,   776, -1,  88,   748,  1,  78
737008,20171110,   750,  1,  78,   160, -1,  56
737008,20171110,   586,  0,  64,   358,  0,  62
737008,20171110,   711,  0, 110,   710,  0,  73
737008,20171110,   657,  0, 102,   288,  0,  92
737008,20171110,   170,  1,  91,    48, -1,  59
737008,20171110,   792,  0,  72,     2,  0,  65
737008,20171110,   486,  0,  74,    73,  0,  63
737008,20171110,   255, -1,  86,   889,  1,  83
737008,20171110,  1003,  1,  90,     3, -1,  69
737008,20171110,  1001,  1,  70,   728, -1,  69
737008,20171110,   962,  0,  59,   851,  0,  54
737008,20171110,   630,  1,  71,  1018, -1,  66
737008,20171110,   660,  1, 122,   296, -1,  65
737008,20171110,   241,  1,  71,   120, -1,  50
737008,20171110,   754,  1,  72,   347, -1,  63
737008,20171110,   222,  1,  84,    84, -1,  57
737009,20171111,   917,  0,  88,  1031,  0,  65
737009,20171111,   954,  0,  63,   348,  0,  60
737009,20171111,     9,  1,  67,   178, -1,  57
737009,20171111,   106,  1, 106,   426, -1,  78
737009,20171111,   111,  1,  80,   132, -1,  75
737009,20171111,   261,  1,  99,   976, -1,  69
737009,20171111,   262,  1,  80,   859, -1,  70
737009,20171111,   285,  1,  96,   712, -1,  53
737009,20171111,   299,  1,  80,   713, -1,  72
737009,20171111,   455,  1,  61,   879, -1,  40
737009,20171111,   474, -1,  84,   525,  1,  76
737009,20171111,   559,  1,  86,   656, -1,  66
737009,20171111,   960,  1, 105,   629, -1,  81
737009,20171111,   688,  1,  61,    12, -1,  53
737009,20171111,   927,  1,  98,   867, -1,  87
737009,20171111,   443,  0, 111,  1088,  0,  78
737009,20171111,   752,  1,  78,   233, -1,  77
737009,20171111,  1006, -1,  60,   650,  1,  49
737009,20171111,   827, -1,  74,   493,  1,  61
737009,20171111,   311,  1,  98,   412, -1,  87
737009,20171111,    98,  1,  68,   425, -1,  53
737009,20171111,   671, -1,  72,   246,  1,  58
737009,20171111,   256,  1, 101,   181, -1,  54
737009,20171111,   634,  1,  72,   264, -1,  68
737009,20171111,   806,  1,  91,   973, -1,  51
737009,20171111,   970,  1,  85,   498, -1,  80
737009,20171111,   114,  1,  91,   601, -1,  61
737009,20171111,   965,  1, 108,   315, -1,  66
737009,20171111,   731, -1,  80,   730,  1,  75
737009,20171111,   951,  1,  85,   618, -1,  66
737009,20171111,   872,  1,  85,   860, -1,  68
737009,20171111,   223,  0,  79,     2,  0,  69
737009,20171111,     4,  0, 109,   732,  0,  82
737009,20171111,   153, -1,  71,     7,  1,  65
737009,20171111,    26, -1,  71,   391,  1,  67
737009,20171111,   465, -1,  80,    30,  1,  71
737009,20171111,    31,  0,  90,   556,  0,  82
737009,20171111,    43, -1,  86,   225,  1,  83
737009,20171111,    42,  1,  86,   202, -1,  67
737009,20171111,    38,  0,  71,   581,  0,  64
737009,20171111,   255,  0,  63,    46,  0,  58
737009,20171111,    50, -1,  80,    63,  1,  72
737009,20171111,    57, -1,  70,   219,  1,  58
737009,20171111,    69,  0,  80,   669,  0,  70
737009,20171111,  1066,  0,  82,    71,  0,  66
737009,20171111,    76,  1, 103,   349, -1,  54
737009,20171111,    88, -1,  91,   889,  1,  86
737009,20171111,  1039,  0,  87,    96,  0,  72
737009,20171111,   101,  1,  83,   707, -1,  78
737009,20171111,   121,  1,  98,   124, -1,  69
737009,20171111,   127,  0,  88,  1080,  0,  83
737009,20171111,   130,  0,  80,   695,  0,  69
737009,20171111,   137,  0,  95,   799,  0,  68
737009,20171111,   627,  1,  91,   141, -1,  67
737009,20171111,   942,  1,  95,   152, -1,  63
737009,20171111,   172, -1,  81,   302,  1,  76
737009,20171111,   173,  0,  90,   318,  0,  69
737009,20171111,   182,  0,  74,   294,  0,  63
737009,20171111,   677,  1,  77,   117, -1,  60
737009,20171111,   857,  0,  91,   190,  0,  78
737009,20171111,   184, -1, 103,   910,  1, 100
737009,20171111,   196, -1,  89,  1002,  1,  77
737009,20171111,   197, -1, 103,   222,  1,  86
737009,20171111,   200,  0, 103,   853,  0,  92
737009,20171111,   201,  1,  65,   221, -1,  64
737009,20171111,   392,  0,  76,   215,  0,  69
737009,20171111,   118,  0,  73,   217,  0,  67
737009,20171111,   823, -1,  70,   224,  1,  59
737009,20171111,  1063,  1,  78,   228, -1,  67
737009,20171111,   230,  1,  78,   679, -1,  60
737009,20171111,   231, -1,  86,   553,  1,  62
737009,20171111,   312, -1,  75,   243,  1,  67
737009,20171111,   796,  1,  84,   251, -1,  69
737009,20171111,   252,  0,  69,   950,  0,  63
737009,20171111,   277,  0,  82,  1026,  0,  79
737009,20171111,   345,  1,  95,   288, -1,  86
737009,20171111,   902, -1,  70,   292,  1,  66
737009,20171111,   269,  0,  73,   332,  0,  72
737009,20171111,   300,  1,  92,   565, -1,  89
737009,20171111,   772,  0,  75,   304,  0,  56
737009,20171111,   305,  1,  70,   586, -1,  46
737009,20171111,   836,  0,  96,   321,  0,  92
737009,20171111,   983,  0,  83,   322,  0,  81
737009,20171111,   328,  0,  78,   352,  0,  61
737009,20171111,  1001,  1, 123,   329, -1,  67
737009,20171111,   337, -1,  79,   830,  1,  69
737009,20171111,   839, -1,  75,   351,  1,  64
737009,20171111,   379, -1,  80,  1004,  1,  76
737009,20171111,   570,  0,  78,   382,  0,  50
737009,20171111,   386,  0,  74,   407,  0,  63
737009,20171111,   418,  1, 100,   801, -1,  70
737009,20171111,   483,  0,  94,   449,  0,  60
737009,20171111,   461,  0,  96,   453,  0,  66
737009,20171111,   473,  1, 119,   939, -1,  86
737009,20171111,   469,  0,  70,   588,  0,  51
737009,20171111,   962,  0,  66,   476,  0,  58
737009,20171111,   622,  0,  79,   479,  0,  78
737009,20171111,   482,  1, 106,   527, -1,  92
737009,20171111,   484,  0,  70,   693,  0,  60
737009,20171111,   486,  0,  69,   582,  0,  61
737009,20171111,   828,  0,  78,   490,  0,  70
737009,20171111,   759,  0,  89,   502,  0,  74
737009,20171111,   794, -1,  87,   517,  1,  76
737009,20171111,   561,  1,  82,  1050, -1,  57
737009,20171111,   778,  0,  73,   563,  0,  67
737009,20171111,  1029,  0,  86,   564,  0,  79
737009,20171111,   711,  0, 101,   573,  0,  87
737009,20171111,   583,  0,  91,   585,  0,  89
737009,20171111,   787,  0,  87,   595,  0,  72
737009,20171111,   604,  0,  87,  1087,  0,  84
737009,20171111,   609,  0,  67,   841,  0,  61
737009,20171111,   631,  0,  75,   821,  0,  63
737009,20171111,   922,  1,  82,   638, -1,  81
737009,20171111,   941, -1,  74,   645,  1,  69
737009,20171111,   651,  0,  85,  1000,  0,  81
737009,20171111,   909,  1,  90,   653, -1,  81
737009,20171111,   749,  0,  81,   657,  0,  70
737009,20171111,   834,  0,  80,   672,  0,  51
737009,20171111,   964,  0,  79,   680,  0,  67
737009,20171111,   724,  1,  72,   856, -1,  62
737009,20171111,   791, -1,  93,   918,  1,  66
737009,20171111,  1030,  1, 107,   825, -1,  69
737009,20171111,   831,  1,  78,   993, -1,  72
737009,20171111,   901,  1,  74,   903, -1,  63
737009,20171111,   935,  0,  84,   930,  0,  73
737009,20171111,  1003,  1,  83,  1032, -1,  63
737009,20171111,   705, -1,  81,    37,  1,  79
737009,20171111,   234,  0,  71,   776,  0,  51
737009,20171111,   279,  1,  86,   921, -1,  77
737009,20171111,   538,  1,  88,   738, -1,  63
737009,20171111,  1027,  1,  82,  1024, -1,  69
737009,20171111,    10,  0,  82,   869,  0,  80
737009,20171111,   156,  0,  77,   161,  0,  41
737009,20171111,   324,  0,  78,   477,  0,  70
737009,20171111,  1028,  1,  77,    14, -1,  68
737009,20171111,     8,  0,  97,   380,  0,  90
737009,20171111,   594, -1,  61,   170,  1,  52
737009,20171111,   643,  1,  81,   658, -1,  69
737009,20171111,   116,  0,  76,    73,  0,  62
737009,20171111,   192,  0,  67,   875,  0,  53
737009,20171111,   880,  1,  74,   125, -1,  56
737009,20171111,   803,  1,  92,   445, -1,  77
737009,20171111,   358,  0,  59,   751,  0,  57
737009,20171111,   472,  1,  81,   940, -1,  45
737009,20171111,   717,  1, 125,     3, -1, 115
737009,20171111,    74,  0,  86,    48,  0,  75
737009,20171111,   723,  0,  80,   967,  0,  69
737009,20171111,   792, -1,  92,   253,  1,  88
737009,20171111,  1072, -1, 113,   748,  1,  72
737009,20171111,   533,  1,  79,   144, -1,  70
737009,20171111,   673,  0,  99,   854,  0,  95
737009,20171111,   991, -1,  69,   416,  1,  64
737009,20171111,   550,  0,  89,   876,  0,  82
737009,20171111,   552,  0,  61,   907,  0,  56
737009,20171111,   286,  1,  99,   710, -1,  67
737009,20171111,    20, -1,  71,  1017,  1,  58
737009,20171111,   728,  0,  85,   871,  0,  77
737009,20171111,   851,  0,  73,   832,  0,  70
737009,20171111,   431,  0,  79,   980,  0,  58
737009,20171111,   598, -1,  85,   779,  1,  82
737009,20171111,  1079,  1,  69,   280, -1,  61
737009,20171111,   997,  1, 109,   874, -1,  68
737009,20171111,   683,  1,  95,   273, -1,  83
737009,20171111,    87, -1,  79,   577,  1,  74
737009,20171111,   214,  0,  80,    84,  0,  58
737009,20171111,    90,  1,  76,   485, -1,  67
737010,20171112,    93,  1,  91,   788, -1,  52
737010,20171112,   113,  1,  85,   737, -1,  75
737010,20171112,   177,  1,  87,   625, -1,  63
737010,20171112,   274,  1,  76,   206, -1,  50
737010,20171112,   886, -1,  70,   316,  1,  64
737010,20171112,   343,  1,  73,   428, -1,  57
737010,20171112,   376,  1,  70,   536, -1,  67
737010,20171112,   415,  1,  86,   398, -1,  77
737010,20171112,   444,  1,  73,   988, -1,  69
737010,20171112,   497,  1,  72,   342, -1,  61
737010,20171112,   531,  1,  96,   541, -1,  43
737010,20171112,   557,  1,  89,   623, -1,  55
737010,20171112,   628,  1,  78,   155, -1,  56
737010,20171112,   661,  1,  83,  1023, -1,  49
737010,20171112,   690,  1,  82,   754, -1,  72
737010,20171112,   715,  1,  81,   298, -1,  57
737010,20171112,   747,  1, 111,   163, -1,  42
737010,20171112,   784,  1,  71,   148, -1,  67
737010,20171112,   824,  1,  75,   590, -1,  65
737010,20171112,   992,  1, 132,   168, -1,  93
737010,20171112,   423,  1, 114,   239, -1,  59
737010,20171112,   621,  1,  93,  1064, -1,  65
737010,20171112,    40,  1, 101,   109, -1,  73
737010,20171112,   211,  1, 109,    19, -1,  72
737010,20171112,   410,  1,  77,   926, -1,  74
737010,20171112,   420,  1,  92,    13, -1,  58
737010,20171112,   500,  1,  96,   296, -1,  69
737010,20171112,   470, -1,  99,   667,  1,  84
737010,20171112,   694,  1, 108,   632, -1,  89
737010,20171112,   840,  1,  83,   956, -1,  65
737010,20171112,   972,  1,  92,   275, -1,  59
737010,20171112,  1069,  1,  89,  1083, -1,  61
737010,20171112,   145,  1,  99,   963, -1,  51
737010,20171112,   488,  1,  77,   597, -1,  70
737010,20171112,     6,  1,  65,   919, -1,  57
737010,20171112,    35,  1, 103,   957, -1,  78
737010,20171112,    92,  1,  90,   849, -1,  69
737010,20171112,   948, -1,  83,   245,  1,  69
737010,20171112,   126,  1,  85,   123, -1,  82
737010,20171112,   808, -1,  81,   811,  1,  64
737010,20171112,   822,  1, 121,   745, -1,  70
737010,20171112,   884,  1,  89,   708, -1,  80
737010,20171112,  1013,  1,  79,   272, -1,  69
737010,20171112,  1016,  1,  86,   944, -1,  84
737010,20171112,   378,  1,  81,   655, -1,  78
737010,20171112,   934,  0,  81,    39,  0,  57
737010,20171112,   101,  1, 104,     4, -1,  90
737010,20171112,   461,  0,  79,    20,  0,  63
737010,20171112,   909,  1, 102,    10, -1,  96
737010,20171112,    26,  0,  69,   907,  0,  64
737010,20171112,    45, -1,  64,   687,  1,  56
737010,20171112,    76,  1, 112,   200, -1,  65
737010,20171112,   469,  0,  70,   125,  0,  66
737010,20171112,   127, -1, 105,   351,  1,  94
737010,20171112,   935,  0,  75,   144,  0,  65
737010,20171112,   328,  0,  91,   251,  0,  56
737010,20171112,   269,  0,  66,   651,  0,  61
737010,20171112,   332,  0,  75,  1000,  0,  62
737010,20171112,   796,  1,  74,   352, -1,  71
737010,20171112,   459,  1,  83,   925, -1,  71
737010,20171112,   561,  1,  87,   479, -1,  80
737010,20171112,   533,  1,  86,   930, -1,  66
737010,20171112,   587,  1,  77,   966, -1,  65
737010,20171112,   622,  0,  83,  1050,  0,  68
737010,20171112,   675,  0,  71,   664,  0,  60
737010,20171112,   732,  0,  87,   707,  0,  84
737010,20171112,   839,  0,  67,  1080,  0,  55
737010,20171112,  1012,  0,  84,  1067,  0,  75
737010,20171112,    33,  1,  95,   103, -1,  57
737010,20171112,   790,  1,  78,   529, -1,  54
737010,20171112,   552, -1,  85,   391,  1,  69
737010,20171112,  1028,  1,  75,   322, -1,  68
737010,20171112,   983,  0, 100,    14,  0,  76
737010,20171112,   880,  1,  86,   588, -1,  75
737010,20171112,   922,  1,  86,   876, -1,  66
737010,20171112,  1017,  1,  90,   453, -1,  65
737010,20171112,   638,  0,  73,   550,  0,  57
737010,20171112,   869,  0,  82,   653,  0,  77
737010,20171112,   853,  0,  71,   349,  0,  48
737010,20171112,  1029,  0,  87,   940,  0,  72
737010,20171112,   472,  1,  79,   564, -1,  70
737010,20171112,  1074,  1, 103,  1011, -1,  66
737010,20171112,   374,  1,  80,   354, -1,  63
737010,20171112,   513,  1, 102,   510, -1,  63
737010,20171112,   165,  1,  87,   150, -1,  78
737010,20171112,  1018,  1,  82,   630, -1,  72
737011,20171113,    15, -1,  88,    94,  1,  74
737011,20171113,   844, -1,  88,    97,  1,  79
737011,20171113,   167,  1, 102,   995, -1,  51
737011,20171113,   207,  1,  94,    83, -1,  84
737011,20171113,   314,  1, 116,   338, -1,  74
737011,20171113,   320,  1,  81,   492, -1,  68
737011,20171113,   335,  1,  77,   213, -1,  53
737011,20171113,   389,  1,  75,   442, -1,  57
737011,20171113,   697, -1,  69,   430,  1,  53
737011,20171113,   528,  1,  83,   848, -1,  74
737011,20171113,   559,  1,  72,   115, -1,  65
737011,20171113,   958,  1,  92,   473, -1,  60
737011,20171113,   671,  1,  88,   607, -1,  62
737011,20171113,   682,  1,  87,   641, -1,  68
737011,20171113,   455, -1,  75,   713,  1,  71
737011,20171113,   591, -1,  83,   725,  1,  78
737011,20171113,   569, -1,  86,   739,  1,  74
737011,20171113,   429, -1,  94,   766,  1,  61
737011,20171113,   311, -1,  86,   833,  1,  53
737011,20171113,   843,  1,  78,   998, -1,  60
737011,20171113,   599, -1,  63,   845,  1,  53
737011,20171113,   981,  1,  95,   656, -1,  85
737011,20171113,   990,  1,  93,    55, -1,  49
737011,20171113,  1082,  1, 101,   767, -1,  75
737011,20171113,   506, -1,  83,   652,  1,  80
737011,20171113,   295, -1,  76,   814,  1,  61
737011,20171113,   425,  1,  75,    29, -1,  43
737011,20171113,   106, -1,  79,   752,  1,  72
737011,20171113,    41,  1,  83,     1, -1,  69
737011,20171113,   946,  1,  89,   159, -1,  47
737011,20171113,    70,  1,  69,   986, -1,  60
737011,20171113,    66,  1,  70,   908, -1,  46
737011,20171113,   246,  1,  81,   241, -1,  57
737011,20171113,   297,  1,  68,   626, -1,  55
737011,20171113,  1048, -1,  74,   421,  1,  56
737011,20171113,   496,  1,  96,   820, -1,  95
737011,20171113,   572,  1,  85,   265, -1,  75
737011,20171113,   575,  1,  99,  1006, -1,  55
737011,20171113,   611, -1,  72,   613,  1,  67
